
F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
1374	2.156000
1374	1.791998
1374	1.284001
1374	0.924999
1374	1.343000
1374	1.384001
1374	0.410000
1374	1.417999
1374	0.926000
1374	1.227001
1374	1.483000
1374	1.235000
1374	0.911000
1374	1.530001
1374	0.794001
1374	0.570002
1374	0.013999
1374	1.704001
1374	0.333999
1374	1.195001

F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
1374	2.203000
1374	1.650000
1374	1.130000
1374	1.295001
1374	1.219001
1374	1.318001
1374	0.419999
1374	1.460000
1374	0.712998
1374	1.125000
1374	1.424001
1374	1.158000
1374	0.905000
1374	1.531997
1374	0.834001
1374	0.940999
1374	0.331001
1374	1.312001
1374	0.770000
1374	1.367001

F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
1374	2.219000
1374	1.704001
1374	1.315001
1374	1.043001
1374	1.162002
1374	1.129002
1374	0.289002
1374	1.263999
1374	0.663998
1374	1.317000
1374	1.606000
1374	1.045999
1374	0.735000
1374	1.464000
1374	0.735000
1374	0.779000
1374	0.152001
1374	1.309000
1374	0.390000
1374	1.358999

F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
1374	2.172000
1374	1.814001
1374	1.139000
1374	1.320000
1374	1.067999
1374	1.224999
1374	0.772001
1374	1.473001
1374	1.046001
1374	1.450998
1374	1.333000
1374	0.862000
1374	0.905002
1374	1.545000
1374	0.888001
1374	0.564002
1374	0.000000
1374	0.636999
1374	1.262000
1374	1.200001
