
F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
580	0.875000
580	0.607001
580	0.598000
580	0.515001
580	0.644000
580	0.610000
580	0.549000
580	0.341999
580	0.393000
580	0.578000
580	0.503000
580	0.743999
580	0.579000
580	0.358002
580	0.277001
580	0.037998
580	0.390001
580	0.592000
580	0.674000
580	0.605000

F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
580	0.859000
580	0.716000
580	0.731000
580	0.606001
580	0.469000
580	0.580000
580	0.327999
580	0.502999
580	0.628998
580	0.567001
580	0.545000
580	0.613000
580	0.481001
580	0.430999
580	0.440001
580	0.000000
580	0.370000
580	0.449000
580	0.421999
580	0.469002

F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
580	0.859000
580	0.612000
580	0.559000
580	0.579000
580	0.562000
580	0.409000
580	0.703000
580	0.606001
580	0.480000
580	0.403000
580	0.545998
580	0.770001
580	0.721001
580	0.513000
580	0.594001
580	0.260001
580	0.464000
580	0.518998
580	0.691000
580	0.578000

F:\rilley_elf\Labs\MPOZ3>ruby _run.rb 
580	0.891000
580	0.688000
580	0.685999
580	0.487000
580	0.565000
580	0.517000
580	0.705000
580	0.403999
580	0.325000
580	0.591999
580	0.261000
580	0.806000
580	0.732999
580	0.286001
580	0.377999
580	0.126999
580	0.401999
580	0.560998
580	0.531001
580	0.550001

